iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,reproduction_rate,stringency_index
GBR,Europe,United Kingdom,2022/2/12,18266015,45500,73716.571,185937,144,0.83,36
GBR,Europe,United Kingdom,2022/2/13,18306859,40844,71933.429,186063,126,0.81,35.99
GBR,Europe,United Kingdom,2022/2/14,18348029,41170,68771,186218,155,0.79,35.99
GBR,Europe,United Kingdom,2022/2/15,18393951,45922,65878.286,186351,133,0.79,29.05
GBR,Europe,United Kingdom,2022/2/16,18447706,53755,63941,186479,128,0.8,29.05
GBR,Europe,United Kingdom,2022/2/17,18499058,51352,48122.714,186603,124,0.8,29.05
GBR,Europe,United Kingdom,2022/2/18,18546205,47147,46527.143,186730,127,0.81,29.05
GBR,Europe,United Kingdom,2022/2/19,18585423,39218,45629.714,186851,121,0.81,29.05
GBR,Europe,United Kingdom,2022/2/20,18616433,31010,44224.857,186974,123,0.82,29.05
GBR,Europe,United Kingdom,2022/2/21,18654572,38139,43791.857,187083,109,0.82,29.04
GBR,Europe,United Kingdom,2022/2/22,18695448,40876,43071,187203,120,0.83,29.04
GBR,Europe,United Kingdom,2022/2/23,18734683,39235,40996.714,187320,117,0.85,29.04
GBR,Europe,United Kingdom,2022/2/24,18773164,38481,39158,187444,124,0.87,29.04
GBR,Europe,United Kingdom,2022/2/25,18804765,31601,36937.143,187564,120,0.9,29.04
GBR,Europe,United Kingdom,2022/2/26,18804765,0,31334.571,187665,101,0.92,29.04
GBR,Europe,United Kingdom,2022/2/27,18804765,0,26904.571,187783,118,0.95,29.04
GBR,Europe,United Kingdom,2022/2/28,18886701,81936,33161.286,187888,105,0.98,23.15
GBR,Europe,United Kingdom,2022/3/1,18985568,98867,41445.714,187994,106,1.01,23.15
GBR,Europe,United Kingdom,2022/3/2,19029321,43753,42091.143,188139,145,1.03,23.15
GBR,Europe,United Kingdom,2022/3/3,19074696,45375,43076,188243,104,1.05,23.15
GBR,Europe,United Kingdom,2022/3/4,19119181,44485,44916.571,188353,110,1.07,23.15
GBR,Europe,United Kingdom,2022/3/5,19119181,0,44916.571,188454,101,1.09,23.15
GBR,Europe,United Kingdom,2022/3/6,19119181,0,44916.571,188547,93,1.11,23.15
GBR,Europe,United Kingdom,2022/3/7,19245301,126120,51228.571,188671,124,1.13,23.15
GBR,Europe,United Kingdom,2022/3/8,19307014,61713,45920.857,188789,118,1.15,23.15
GBR,Europe,United Kingdom,2022/3/9,19373884,66870,49223.286,188896,107,1.16,23.15
GBR,Europe,United Kingdom,2022/3/10,19457976,84092,54754.286,189010,114,1.18,23.15
GBR,Europe,United Kingdom,2022/3/11,19530485,72509,58757.714,189131,121,1.18,23.15
GBR,Europe,United Kingdom,2022/3/12,19530485,0,58757.714,189250,119,1.19,23.15
GBR,Europe,United Kingdom,2022/3/13,19530485,0,58757.714,189359,109,1.2,23.15
GBR,Europe,United Kingdom,2022/3/14,19700952,170467,65093,189499,140,1.21,23.15
GBR,Europe,United Kingdom,2022/3/15,19820181,119229,73309.571,189620,121,1.21,23.15
GBR,Europe,United Kingdom,2022/3/16,19911155,90974,76753,189766,146,1.2,23.15
GBR,Europe,United Kingdom,2022/3/17,20001627,90472,77664.429,189904,138,1.19,23.15
GBR,Europe,United Kingdom,2022/3/18,20093762,92135,80468.143,190071,167,1.18,20.37
GBR,Europe,United Kingdom,2022/3/19,20093762,0,80468.143,190236,165,1.17,20.37
GBR,Europe,United Kingdom,2022/3/20,20093762,0,80468.143,190404,168,1.16,20.37
GBR,Europe,United Kingdom,2022/3/21,20319434,225672,88354.571,190563,159,1.15,20.37
GBR,Europe,United Kingdom,2022/3/22,20413731,94297,84792.857,190728,165,1.13,20.37
GBR,Europe,United Kingdom,2022/3/23,20515998,102267,86406.143,190884,156,1.11,20.37
GBR,Europe,United Kingdom,2022/3/24,20613817,97819,87455.714,191047,163,1.09,20.37
GBR,Europe,United Kingdom,2022/3/25,20691123,77306,85337.286,191226,179,1.07,20.37
GBR,Europe,United Kingdom,2022/3/26,20691123,0,85337.286,191386,160,1.05,20.37
GBR,Europe,United Kingdom,2022/3/27,20691123,0,85337.286,191543,157,1.04,20.37
GBR,Europe,United Kingdom,2022/3/28,20905515,214392,83725.857,191718,175,1.02,20.37
GBR,Europe,United Kingdom,2022/3/29,20986171,80656,81777.143,191909,191,0.99,20.37
GBR,Europe,United Kingdom,2022/3/30,21073009,86838,79573,192088,179,0.97,20.37
GBR,Europe,United Kingdom,2022/3/31,21147425,74416,76229.714,192277,189,0.95,20.37
GBR,Europe,United Kingdom,2022/4/1,21216874,69449,75107.286,192480,203,0.93,20.37
GBR,Europe,United Kingdom,2022/4/2,21216874,0,75107.286,192668,188,0.91,20.37
GBR,Europe,United Kingdom,2022/4/3,21216874,0,75107.286,192854,186,0.89,20.37
GBR,Europe,United Kingdom,2022/4/4,21359681,142807,64880.857,193026,172,0.87,20.37
GBR,Europe,United Kingdom,2022/4/5,21410305,50624,60590.571,193226,200,0.85,20.37
GBR,Europe,United Kingdom,2022/4/6,21461556,51251,55506.714,193421,,0.84,20.37
GBR,Europe,United Kingdom,2022/4/7,21508546,46990,51588.714,193652,231,0.83,20.37
GBR,Europe,United Kingdom,2022/4/8,21549830,41284,47565.143,193888,236,0.82,20.37
GBR,Europe,United Kingdom,2022/4/9,21549830,0,47565.143,194059,171,0.81,20.37
GBR,Europe,United Kingdom,2022/4/10,21549830,0,47565.143,194255,196,0.79,20.37
GBR,Europe,United Kingdom,2022/4/11,21641004,91174,40189,194440,185,0.78,20.37
GBR,Europe,United Kingdom,2022/4/12,21679280,38276,38425,194635,195,0.77,20.37
GBR,Europe,United Kingdom,2022/4/13,21715116,35836,36222.857,194854,219,0.77,20.37
GBR,Europe,United Kingdom,2022/4/14,21747638,32522,34156,195045,191,0.77,20.37
GBR,Europe,United Kingdom,2022/4/15,21747638,0,28258.286,195213,168,0.77,20.37
GBR,Europe,United Kingdom,2022/4/16,21747638,0,28258.286,195377,164,0.77,20.37
GBR,Europe,United Kingdom,2022/4/17,21747638,0,28258.286,195537,160,0.78,20.37
GBR,Europe,United Kingdom,2022/4/18,21747638,0,15233.429,195707,170,0.79,12.96
GBR,Europe,United Kingdom,2022/4/19,21863944,116306,26380.571,195862,155,0.81,11.11
GBR,Europe,United Kingdom,2022/4/20,21890037,26093,24988.714,196020,158,0.8,11.11
GBR,Europe,United Kingdom,2022/4/21,21909509,19472,23124.429,196181,161,0.79,11.11
GBR,Europe,United Kingdom,2022/4/22,21933206,23697,26509.714,196327,146,0.79,11.11
GBR,Europe,United Kingdom,2022/4/23,21933206,0,26509.714,196471,144,0.78,11.11
GBR,Europe,United Kingdom,2022/4/24,21933206,0,26509.714,196601,130,0.76,11.11
GBR,Europe,United Kingdom,2022/4/25,21978198,44992,32937.143,196730,129,0.76,11.11
GBR,Europe,United Kingdom,2022/4/26,21994809,16611,18695,196853,123,0.74,11.11
GBR,Europe,United Kingdom,2022/4/27,22011920,17111,17411.857,196986,133,0.74,11.11
GBR,Europe,United Kingdom,2022/4/28,22025925,14005,16630.857,197115,129,0.74,11.11
GBR,Europe,United Kingdom,2022/4/29,22038340,12415,15019.143,197222,107,0.75,11.11
GBR,Europe,United Kingdom,2022/4/30,22038340,0,15019.143,197328,106,0.75,11.11
GBR,Europe,United Kingdom,2022/5/1,22038340,0,15019.143,197438,110,0.75,11.11
GBR,Europe,United Kingdom,2022/5/2,22038340,0,8591.714,197544,106,0.75,11.11
GBR,Europe,United Kingdom,2022/5/3,22073858,35518,11292.714,197648,104,0.78,11.11
GBR,Europe,United Kingdom,2022/5/4,22090523,16665,11229,197737,89,0.79,11.11
GBR,Europe,United Kingdom,2022/5/5,22102983,12460,11008.286,197821,84,0.8,11.11
GBR,Europe,United Kingdom,2022/5/6,22114034,11051,10813.429,197915,94,0.81,11.11
GBR,Europe,United Kingdom,2022/5/7,22114034,0,10813.429,198016,101,0.81,11.11
GBR,Europe,United Kingdom,2022/5/8,22114034,0,10813.429,198097,81,0.82,11.11
GBR,Europe,United Kingdom,2022/5/9,22140287,26253,14563.857,198176,79,0.82,11.11
GBR,Europe,United Kingdom,2022/5/10,22150700,10413,10977.429,198272,96,0.83,11.11
GBR,Europe,United Kingdom,2022/5/11,22158820,8120,9756.714,198350,78,0.84,11.11
GBR,Europe,United Kingdom,2022/5/12,22173620,14800,10091,198420,70,0.85,11.11
GBR,Europe,United Kingdom,2022/5/13,22180207,6587,9453.286,198491,71,0.86,11.11
GBR,Europe,United Kingdom,2022/5/14,22180207,0,9453.286,198555,64,0.87,11.11
GBR,Europe,United Kingdom,2022/5/15,22180207,0,9453.286,198625,70,0.88,11.11
GBR,Europe,United Kingdom,2022/5/16,22203799,23592,9073.143,198691,66,0.89,11.11
GBR,Europe,United Kingdom,2022/5/17,22212395,8596,8813.571,198762,71,0.9,11.11
GBR,Europe,United Kingdom,2022/5/18,22220178,7783,8765.429,198808,46,0.91,11.11
GBR,Europe,United Kingdom,2022/5/19,22232377,12199,8393.857,198853,45,0.93,11.11
GBR,Europe,United Kingdom,2022/5/20,22238713,6336,8358,198923,70,0.94,11.11
GBR,Europe,United Kingdom,2022/5/21,22238713,0,8358,198972,49,0.96,11.11
GBR,Europe,United Kingdom,2022/5/22,22238713,0,8358,199029,57,0.97,11.11
GBR,Europe,United Kingdom,2022/5/23,22264680,25967,8697.286,199091,62,0.98,11.11
GBR,Europe,United Kingdom,2022/5/24,22271122,6442,8389.571,199142,51,0.98,11.11
GBR,Europe,United Kingdom,2022/5/25,22276975,5853,8113.857,199176,34,1,11.11
GBR,Europe,United Kingdom,2022/5/26,22273040,,,199219,43,1.01,11.11
GBR,Europe,United Kingdom,2022/5/27,22277696,4656,6131.143,199262,43,1.03,11.11
GBR,Europe,United Kingdom,2022/5/28,22277696,0,6131.143,199296,34,1.05,11.11
GBR,Europe,United Kingdom,2022/5/29,22277696,0,6131.143,199323,27,1.07,11.11
GBR,Europe,United Kingdom,2022/5/30,22294786,17090,4863,199374,51,1.08,11.11
GBR,Europe,United Kingdom,2022/5/31,22300587,5801,4771.429,199423,49,1.1,11.11
GBR,Europe,United Kingdom,2022/6/1,22305893,5306,4693.286,199449,26,1.13,11.11
GBR,Europe,United Kingdom,2022/6/2,22305893,0,4693.286,199496,47,1.16,11.11
GBR,Europe,United Kingdom,2022/6/3,22305893,0,4028.143,199522,26,1.21,11.11
GBR,Europe,United Kingdom,2022/6/4,22305893,0,4028.143,199559,37,1.27,11.11
GBR,Europe,United Kingdom,2022/6/5,22305893,0,4028.143,199589,30,1.33,11.11
GBR,Europe,United Kingdom,2022/6/6,22338946,33053,6308.571,199631,42,1.38,11.11
GBR,Europe,United Kingdom,2022/6/7,22349183,10237,6942.286,199662,31,1.38,11.11
GBR,Europe,United Kingdom,2022/6/8,22363067,13884,8167.714,199702,40,1.37,11.11
GBR,Europe,United Kingdom,2022/6/9,22373146,10079,9607.571,199729,27,1.37,11.11
GBR,Europe,United Kingdom,2022/6/10,22382352,9206,10922.714,199773,44,1.37,11.11
GBR,Europe,United Kingdom,2022/6/11,22382352,0,10922.714,199806,33,1.36,11.11
GBR,Europe,United Kingdom,2022/6/12,22382352,0,10922.714,199849,43,1.36,11.11
GBR,Europe,United Kingdom,2022/6/13,22410583,28231,10233.857,199888,39,1.36,11.11
GBR,Europe,United Kingdom,2022/6/14,22422611,12028,10489.714,199923,35,1.35,11.11
GBR,Europe,United Kingdom,2022/6/15,22447911,25300,12120.571,199967,44,1.35,11.11
GBR,Europe,United Kingdom,2022/6/16,22460449,12538,12471.857,200021,54,1.34,11.11
GBR,Europe,United Kingdom,2022/6/17,22472503,12054,12878.714,200064,43,1.33,11.11
GBR,Europe,United Kingdom,2022/6/18,22472503,0,12878.714,200108,44,1.32,11.11
GBR,Europe,United Kingdom,2022/6/19,22472503,0,12878.714,200153,45,1.32,11.11
GBR,Europe,United Kingdom,2022/6/20,22508928,36425,14049.286,200199,46,1.31,11.11
GBR,Europe,United Kingdom,2022/6/21,22525358,16430,14678.143,200255,56,1.29,11.11
GBR,Europe,United Kingdom,2022/6/22,22558085,32727,15739.143,200325,70,1.28,11.11
GBR,Europe,United Kingdom,2022/6/23,22576354,18269,16557.857,200385,60,1.26,11.11
GBR,Europe,United Kingdom,2022/6/24,22592827,16473,17189.143,200432,47,1.25,11.11
GBR,Europe,United Kingdom,2022/6/25,22592827,0,17189.143,200502,70,1.23,11.11
GBR,Europe,United Kingdom,2022/6/26,22592827,0,17189.143,200569,67,1.22,11.11
GBR,Europe,United Kingdom,2022/6/27,22640130,47303,18743.143,200630,61,1.2,11.11
GBR,Europe,United Kingdom,2022/6/28,22661542,21412,19454.857,200699,69,1.17,11.11
GBR,Europe,United Kingdom,2022/6/29,22697437,35895,19907.429,200783,84,1.13,11.11
GBR,Europe,United Kingdom,2022/6/30,22720345,22908,20570.143,200857,74,1.1,11.11
GBR,Europe,United Kingdom,2022/7/1,22741065,20720,21176.857,200935,78,1.08,11.11
GBR,Europe,United Kingdom,2022/7/2,22741065,0,21176.857,201024,89,1.04,11.11
GBR,Europe,United Kingdom,2022/7/3,22741065,0,21176.857,201092,68,1.01,11.11
GBR,Europe,United Kingdom,2022/7/4,22741065,0,14419.286,201179,87,0.97,11.11
GBR,Europe,United Kingdom,2022/7/5,22741065,0,11360.429,201280,101,0.96,11.11
GBR,Europe,United Kingdom,2022/7/6,22883995,142930,26651.143,201388,108,0.95,11.11
GBR,Europe,United Kingdom,2022/7/7,22883995,0,23378.571,201486,98,0.94,11.11
GBR,Europe,United Kingdom,2022/7/8,22883995,0,20418.571,201588,102,0.94,11.11
GBR,Europe,United Kingdom,2022/7/9,22883995,0,20418.571,201691,103,0.94,11.11
GBR,Europe,United Kingdom,2022/7/10,22883995,0,20418.571,201807,116,0.93,11.11
GBR,Europe,United Kingdom,2022/7/11,22883995,0,20418.571,201930,123,0.93,11.11
GBR,Europe,United Kingdom,2022/7/12,22883995,0,20418.571,202078,148,0.94,11.11
GBR,Europe,United Kingdom,2022/7/13,23074908,190913,27273.286,202208,130,0.96,11.11
GBR,Europe,United Kingdom,2022/7/14,23074908,0,27273.286,202328,120,0.97,11.11
GBR,Europe,United Kingdom,2022/7/15,23074908,0,27273.286,202430,102,0.98,11.11
GBR,Europe,United Kingdom,2022/7/16,23074908,0,27273.286,202543,113,1,11.11
GBR,Europe,United Kingdom,2022/7/17,23074908,0,27273.286,202699,156,1.01,11.11
GBR,Europe,United Kingdom,2022/7/18,23074908,0,27273.286,202823,124,1.03,11.11
GBR,Europe,United Kingdom,2022/7/19,23074908,0,27273.286,203036,213,1.06,11.11
GBR,Europe,United Kingdom,2022/7/20,23212569,137661,19665.857,203222,186,1.09,11.11
GBR,Europe,United Kingdom,2022/7/21,23212569,0,19665.857,203344,122,1.08,11.11
GBR,Europe,United Kingdom,2022/7/22,23212569,0,19665.857,203458,114,1.06,11.11
GBR,Europe,United Kingdom,2022/7/23,23212569,0,19665.857,203582,124,1.05,11.11
GBR,Europe,United Kingdom,2022/7/24,23212569,0,19665.857,203711,129,1.05,11.11
GBR,Europe,United Kingdom,2022/7/25,23212569,0,19665.857,203823,112,1.04,11.11
GBR,Europe,United Kingdom,2022/7/26,23212569,0,19665.857,203942,119,1.04,11.11
GBR,Europe,United Kingdom,2022/7/27,23304483,91914,13130.571,204054,112,1.04,11.11
GBR,Europe,United Kingdom,2022/7/28,23304483,0,13130.571,204174,120,1.03,11.11
GBR,Europe,United Kingdom,2022/7/29,23304483,0,13130.571,204285,111,1.03,11.11
GBR,Europe,United Kingdom,2022/7/30,23304483,0,13130.571,204360,75,1.02,11.11
GBR,Europe,United Kingdom,2022/7/31,23304483,0,13130.571,204455,95,1.02,11.11
GBR,Europe,United Kingdom,2022/8/1,23304483,0,13130.571,204545,90,1.02,11.11
GBR,Europe,United Kingdom,2022/8/2,23304483,0,13130.571,204645,100,1.02,11.11
GBR,Europe,United Kingdom,2022/8/3,23368903,64420,9202.857,204748,103,1.02,11.11
GBR,Europe,United Kingdom,2022/8/4,23368903,0,9202.857,204828,80,1.02,11.11
GBR,Europe,United Kingdom,2022/8/5,23368903,0,9202.857,204909,81,1.02,11.11
GBR,Europe,United Kingdom,2022/8/6,23368903,0,9202.857,204975,66,1.02,11.11
GBR,Europe,United Kingdom,2022/8/7,23368903,0,9202.857,205073,98,1.03,11.11
GBR,Europe,United Kingdom,2022/8/8,23368903,0,9202.857,205167,94,1.03,11.11
GBR,Europe,United Kingdom,2022/8/9,23368903,0,9202.857,205254,87,1.04,11.11
GBR,Europe,United Kingdom,2022/8/10,23420830,51927,7418.143,205327,73,1.05,11.11
GBR,Europe,United Kingdom,2022/8/11,23420830,0,7418.143,205423,96,1.04,11.11
GBR,Europe,United Kingdom,2022/8/12,23420830,0,7418.143,205526,103,1.03,11.11
GBR,Europe,United Kingdom,2022/8/13,23420830,0,7418.143,205613,87,1.03,11.11
GBR,Europe,United Kingdom,2022/8/14,23420830,0,7418.143,205703,90,1.04,11.11
GBR,Europe,United Kingdom,2022/8/15,23420830,0,7418.143,205789,86,1.04,11.11
GBR,Europe,United Kingdom,2022/8/16,23420830,0,7418.143,205858,69,1.05,11.11
GBR,Europe,United Kingdom,2022/8/17,23460791,39961,5708.714,205914,56,1.05,11.11
GBR,Europe,United Kingdom,2022/8/18,23460791,0,5708.714,205974,60,1.03,5.56
GBR,Europe,United Kingdom,2022/8/19,23460791,0,5708.714,206042,68,1.03,5.56
GBR,Europe,United Kingdom,2022/8/20,23460791,0,5708.714,206115,73,1.02,5.56
GBR,Europe,United Kingdom,2022/8/21,23460791,0,5708.714,206173,58,1.02,5.56
GBR,Europe,United Kingdom,2022/8/22,23460791,0,5708.714,206235,,1.03,5.56
GBR,Europe,United Kingdom,2022/8/23,23460791,0,5708.714,206312,77,1.03,5.56
GBR,Europe,United Kingdom,2022/8/24,23460791,0,0,206364,52,1.04,5.56
GBR,Europe,United Kingdom,2022/8/25,23492879,32088,4584,206411,47,1.1,5.56
GBR,Europe,United Kingdom,2022/8/26,23492879,0,4584,206452,41,1.08,5.56
GBR,Europe,United Kingdom,2022/8/27,23492879,0,4584,206507,55,1.05,5.56
GBR,Europe,United Kingdom,2022/8/28,23492879,0,4584,206563,56,1.03,5.56
GBR,Europe,United Kingdom,2022/8/29,23492879,0,4584,206617,54,1.01,5.56
GBR,Europe,United Kingdom,2022/8/30,23492879,0,4584,206657,40,1,5.56
GBR,Europe,United Kingdom,2022/8/31,23521796,28917,8715,206728,71,0.98,5.56
GBR,Europe,United Kingdom,2022/9/1,23521796,0,4131,206770,42,0.9,5.56
GBR,Europe,United Kingdom,2022/9/2,23521796,0,4131,206815,45,0.86,5.56
GBR,Europe,United Kingdom,2022/9/3,23521796,0,4131,206867,52,0.82,5.56
GBR,Europe,United Kingdom,2022/9/4,23521796,0,4131,206909,42,0.78,5.56
GBR,Europe,United Kingdom,2022/9/5,23521796,0,4131,206948,39,0.74,5.56
GBR,Europe,United Kingdom,2022/9/6,23521796,0,4131,206985,37,0.69,5.56
GBR,Europe,United Kingdom,2022/9/7,23521796,0,0,207042,57,0.65,5.56
GBR,Europe,United Kingdom,2022/9/8,23554523,32727,4675.286,207087,45,0.64,5.56
GBR,Europe,United Kingdom,2022/9/9,23554523,0,4675.286,207124,37,0.63,5.56
GBR,Europe,United Kingdom,2022/9/10,23554523,0,4675.286,207166,42,0.61,5.56
GBR,Europe,United Kingdom,2022/9/11,23554523,0,4675.286,207195,29,0.6,5.56
GBR,Europe,United Kingdom,2022/9/12,23554523,0,4675.286,207236,41,0.58,5.56
GBR,Europe,United Kingdom,2022/9/13,23554523,0,4675.286,207282,46,0.56,5.56
GBR,Europe,United Kingdom,2022/9/14,23554523,0,4675.286,207323,41,0.54,5.56
GBR,Europe,United Kingdom,2022/9/15,23585309,30786,4398,207365,42,0.54,5.56
GBR,Europe,United Kingdom,2022/9/16,23585309,0,4398,207401,36,0.54,5.56
GBR,Europe,United Kingdom,2022/9/17,23585309,0,4398,207438,37,0.54,5.56
GBR,Europe,United Kingdom,2022/9/18,23585309,0,4398,207474,36,0.53,5.56
GBR,Europe,United Kingdom,2022/9/19,23585309,0,4398,207520,46,0.53,5.56
GBR,Europe,United Kingdom,2022/9/20,23585309,0,4398,207564,44,0.52,5.56
GBR,Europe,United Kingdom,2022/9/21,23585309,0,4398,207597,33,0.51,5.56
GBR,Europe,United Kingdom,2022/9/22,23621956,36647,5235.286,207642,45,0.51,5.56
GBR,Europe,United Kingdom,2022/9/23,23621956,0,5235.286,207686,44,0.51,5.56
GBR,Europe,United Kingdom,2022/9/24,23621956,0,5235.286,207721,35,0.51,5.56
GBR,Europe,United Kingdom,2022/9/25,23621956,0,5235.286,207753,32,0.51,5.56
GBR,Europe,United Kingdom,2022/9/26,23621956,0,5235.286,207803,50,0.5,5.56
GBR,Europe,United Kingdom,2022/9/27,23621956,0,5235.286,207854,51,0.49,5.56
GBR,Europe,United Kingdom,2022/9/28,23621956,0,5235.286,207894,40,0.49,5.56
GBR,Europe,United Kingdom,2022/9/29,23672856,50900,7271.429,207931,37,0.49,5.56
GBR,Europe,United Kingdom,2022/9/30,23672856,0,7271.429,207948,17,0.49,5.56
GBR,Europe,United Kingdom,2022/10/1,23672856,0,7271.429,207948,0,0.49,5.56
GBR,Europe,United Kingdom,2022/10/2,23672856,0,7271.429,207948,0,0.49,5.56
GBR,Europe,United Kingdom,2022/10/3,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/4,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/5,23672856,0,7271.429,207948,0,0.48,5.56
GBR,Europe,United Kingdom,2022/10/6,23735277,62421,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/7,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/8,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/9,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/10,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/11,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/12,23735277,0,8917.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/13,23798797,63520,9074.286,207948,0,,
GBR,Europe,United Kingdom,2022/10/14,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/15,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/16,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/17,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/18,23798797,,,207948,0,,
GBR,Europe,United Kingdom,2022/10/19,23798797,,,207948,0,,